fecha,nombre_entidad,valor_unidad
2016-01-14,Skandia Afp - Accai S.A.,27138.37
2016-01-14,"""Colfondos S.A."" Y ""Colfondos""",30074.2
2016-01-15,"""Proteccion""",36927.12
2016-01-15,"""Porvenir""",33636.17
2016-01-15,Skandia Afp - Accai S.A.,26926.09
2016-01-15,"""Colfondos S.A."" Y ""Colfondos""",29856.33
2016-01-16,"""Proteccion""",36931.97
2016-01-16,"""Porvenir""",33641.56
2016-01-16,Skandia Afp - Accai S.A.,26930.02
2016-01-16,"""Colfondos S.A."" Y ""Colfondos""",29860.54
2016-01-17,"""Proteccion""",36937.45
2016-01-17,"""Porvenir""",33646.23
2016-01-17,Skandia Afp - Accai S.A.,26933.95
2016-01-17,"""Colfondos S.A."" Y ""Colfondos""",29864.76
2016-01-18,"""Proteccion""",36729.91
2016-01-18,"""Porvenir""",33464.81
2016-01-18,Skandia Afp - Accai S.A.,26800.64
2016-01-18,"""Colfondos S.A."" Y ""Colfondos""",29711.01
2016-01-19,"""Proteccion""",36924.34
2016-01-19,"""Porvenir""",33653.09
2016-01-19,Skandia Afp - Accai S.A.,26954.03
2016-01-19,"""Colfondos S.A."" Y ""Colfondos""",29841.06
2016-01-20,"""Proteccion""",36781.48
2016-01-20,"""Porvenir""",33549.94
2016-01-20,Skandia Afp - Accai S.A.,26877.59
2016-01-20,"""Colfondos S.A."" Y ""Colfondos""",29749.53
2016-01-21,"""Proteccion""",36925.93
2016-01-21,"""Porvenir""",33707.87
2016-01-21,Skandia Afp - Accai S.A.,27008.88
2016-01-21,"""Colfondos S.A."" Y ""Colfondos""",29872.45
2016-01-22,"""Proteccion""",37229.5
2016-01-22,"""Porvenir""",33936.47
2016-01-22,Skandia Afp - Accai S.A.,27219.22
2016-01-22,"""Colfondos S.A."" Y ""Colfondos""",30106.8
2016-01-23,"""Proteccion""",37233.76
2016-01-23,"""Porvenir""",33941.15
2016-01-23,Skandia Afp - Accai S.A.,27223.29
2016-01-23,"""Colfondos S.A."" Y ""Colfondos""",30111.12
2016-01-24,"""Proteccion""",37240.15
2016-01-24,"""Porvenir""",33945.89
2016-01-24,Skandia Afp - Accai S.A.,27227.24
2016-01-24,"""Colfondos S.A."" Y ""Colfondos""",30115.45
2016-01-25,"""Proteccion""",37295.87
2016-01-25,"""Porvenir""",34015.88
2016-01-25,Skandia Afp - Accai S.A.,27210.59
2016-01-25,"""Colfondos S.A."" Y ""Colfondos""",30145.87
2016-01-26,"""Proteccion""",37434.99
2016-01-26,"""Porvenir""",34136.72
2016-01-26,Skandia Afp - Accai S.A.,27336.17
2016-01-26,"""Colfondos S.A."" Y ""Colfondos""",30285.29
2016-01-27,"""Proteccion""",37461.1
2016-01-27,"""Porvenir""",34172.7
2016-01-27,Skandia Afp - Accai S.A.,27337.64
2016-01-27,"""Colfondos S.A."" Y ""Colfondos""",30292.42
2016-01-28,"""Proteccion""",37446.49
2016-01-28,"""Porvenir""",34109.93
2016-01-28,Skandia Afp - Accai S.A.,27336.52
2016-01-28,"""Colfondos S.A."" Y ""Colfondos""",30269.27
2016-01-29,"""Proteccion""",37639.55
2016-01-29,"""Porvenir""",34304.56
2016-01-29,Skandia Afp - Accai S.A.,27522.79
2016-01-29,"""Colfondos S.A."" Y ""Colfondos""",30451.2
2016-01-30,"""Proteccion""",37644.45
2016-01-30,"""Porvenir""",34309.36
2016-01-30,Skandia Afp - Accai S.A.,27527.04
2016-01-30,"""Colfondos S.A."" Y ""Colfondos""",30455.67
2016-01-31,"""Proteccion""",37649.83
2016-01-31,"""Porvenir""",34313.87
2016-01-31,Skandia Afp - Accai S.A.,27530.82
2016-01-31,"""Colfondos S.A."" Y ""Colfondos""",30459.96
2016-02-01,"""Proteccion""",37809.29
2016-02-01,"""Porvenir""",34471.27
2016-02-01,Skandia Afp - Accai S.A.,27589.39
2016-02-01,"""Colfondos S.A."" Y ""Colfondos""",30557.86
2016-02-02,"""Proteccion""",37708.16
2016-02-02,"""Porvenir""",34367.61
2016-02-02,Skandia Afp - Accai S.A.,27468.68
2016-02-02,"""Colfondos S.A."" Y ""Colfondos""",30441.71
2016-02-03,"""Proteccion""",37722.79
2016-02-03,"""Porvenir""",34362.21
2016-02-03,Skandia Afp - Accai S.A.,27497.86
2016-02-03,"""Colfondos S.A."" Y ""Colfondos""",30466.4
2016-02-04,"""Proteccion""",37518.68
2016-02-04,"""Porvenir""",34223.72
2016-02-04,Skandia Afp - Accai S.A.,27429.32
2016-02-04,"""Colfondos S.A."" Y ""Colfondos""",30326.54
2016-02-05,"""Proteccion""",37460.85
2016-02-05,"""Porvenir""",34177.17
2016-02-05,Skandia Afp - Accai S.A.,27385.74
2016-02-05,"""Colfondos S.A."" Y ""Colfondos""",30254.82
2016-02-06,"""Proteccion""",37463.92
2016-02-06,"""Porvenir""",34182.61
2016-02-06,Skandia Afp - Accai S.A.,27389.61
2016-02-06,"""Colfondos S.A."" Y ""Colfondos""",30259.17
2016-02-07,"""Proteccion""",37468.89
2016-02-07,"""Porvenir""",34187.34
2016-02-07,Skandia Afp - Accai S.A.,27393.38
2016-02-07,"""Colfondos S.A."" Y ""Colfondos""",30263.56
2016-02-08,"""Proteccion""",37397.29
2016-02-08,"""Porvenir""",34102.95
2016-02-08,Skandia Afp - Accai S.A.,27305.09
2016-02-08,"""Colfondos S.A."" Y ""Colfondos""",30199.83
2016-02-09,"""Proteccion""",37263.89
2016-02-09,"""Porvenir""",33998.85
2016-02-09,Skandia Afp - Accai S.A.,27258.82
2016-02-09,"""Colfondos S.A."" Y ""Colfondos""",30097.67
2016-02-10,"""Proteccion""",37203.58
2016-02-10,"""Porvenir""",33987.48
2016-02-10,Skandia Afp - Accai S.A.,27216.57
2016-02-10,"""Colfondos S.A."" Y ""Colfondos""",30051.07
2016-02-11,"""Proteccion""",37011.47
2016-02-11,"""Porvenir""",33812.16
2016-02-11,Skandia Afp - Accai S.A.,27079.48
2016-02-11,"""Colfondos S.A."" Y ""Colfondos""",29888.37
2016-02-12,"""Proteccion""",37147.81
2016-02-12,"""Porvenir""",33950.17
2016-02-12,Skandia Afp - Accai S.A.,27224.77
2016-02-12,"""Colfondos S.A."" Y ""Colfondos""",30009.48
2016-02-13,"""Proteccion""",37154.4
2016-02-13,"""Porvenir""",33955.31
2016-02-13,Skandia Afp - Accai S.A.,27229.05
2016-02-13,"""Colfondos S.A."" Y ""Colfondos""",30013.77
2016-02-14,"""Proteccion""",37157.81
2016-02-14,"""Porvenir""",33960.22
2016-02-14,Skandia Afp - Accai S.A.,27233.16
2016-02-14,"""Colfondos S.A."" Y ""Colfondos""",30018.15
2016-02-15,"""Proteccion""",37308.27
2016-02-15,"""Porvenir""",34087.09
2016-02-15,Skandia Afp - Accai S.A.,27256.67
2016-02-15,"""Colfondos S.A."" Y ""Colfondos""",30101.33
2016-02-16,"""Proteccion""",37391.73
2016-02-16,"""Porvenir""",34166.63
2016-02-16,Skandia Afp - Accai S.A.,27356.77
2016-02-16,"""Colfondos S.A."" Y ""Colfondos""",30211.42
2016-02-17,"""Proteccion""",37680.47
2016-02-17,"""Porvenir""",34470.26
2016-02-17,Skandia Afp - Accai S.A.,27572.35
2016-02-17,"""Colfondos S.A."" Y ""Colfondos""",30474.85
2016-02-18,"""Proteccion""",37636.42
2016-02-18,"""Porvenir""",34415.92
2016-02-18,Skandia Afp - Accai S.A.,27525.68
2016-02-18,"""Colfondos S.A."" Y ""Colfondos""",30409.06
2016-02-19,"""Proteccion""",37661.83
2016-02-19,"""Porvenir""",34423.5
2016-02-19,Skandia Afp - Accai S.A.,27537.39
2016-02-19,"""Colfondos S.A."" Y ""Colfondos""",30426.84
2016-02-20,"""Proteccion""",37667.8
2016-02-20,"""Porvenir""",34429.74
2016-02-20,Skandia Afp - Accai S.A.,27542.49
2016-02-20,"""Colfondos S.A."" Y ""Colfondos""",30432.45
2016-02-21,"""Proteccion""",37675.2
2016-02-21,"""Porvenir""",34436.61
2016-02-21,Skandia Afp - Accai S.A.,27547.69
2016-02-21,"""Colfondos S.A."" Y ""Colfondos""",30438.08
2016-02-22,"""Proteccion""",37739.4
2016-02-22,"""Porvenir""",34498.08
2016-02-22,Skandia Afp - Accai S.A.,27613.95
2016-02-22,"""Colfondos S.A."" Y ""Colfondos""",30502.54
2016-02-23,"""Proteccion""",37652.14
2016-02-23,"""Porvenir""",34422.78
2016-02-23,Skandia Afp - Accai S.A.,27524.87
2016-02-23,"""Colfondos S.A."" Y ""Colfondos""",30417.61
2016-02-24,"""Proteccion""",37633.4
2016-02-24,"""Porvenir""",34386.49
2016-02-24,Skandia Afp - Accai S.A.,27530.71
2016-02-24,"""Colfondos S.A."" Y ""Colfondos""",30420.15
2016-02-25,"""Proteccion""",37773.29
2016-02-25,"""Porvenir""",34509.38
2016-02-25,Skandia Afp - Accai S.A.,27634.92
2016-02-25,"""Colfondos S.A."" Y ""Colfondos""",30515.42
2016-02-26,"""Proteccion""",37821.51
2016-02-26,"""Porvenir""",34573.75
2016-02-26,Skandia Afp - Accai S.A.,27652.44
2016-02-26,"""Colfondos S.A."" Y ""Colfondos""",30543.5
2016-02-27,"""Proteccion""",37828.52
2016-02-27,"""Porvenir""",34580.58
2016-02-27,Skandia Afp - Accai S.A.,27657.73
2016-02-27,"""Colfondos S.A."" Y ""Colfondos""",30549.04
2016-02-28,"""Proteccion""",37834.2
2016-02-28,"""Porvenir""",34587.27
2016-02-28,Skandia Afp - Accai S.A.,27662.75
2016-02-28,"""Colfondos S.A."" Y ""Colfondos""",30554.56
2016-02-29,"""Proteccion""",37837.08
2016-02-29,"""Porvenir""",34592.38
2016-02-29,Skandia Afp - Accai S.A.,27637.13
2016-02-29,"""Colfondos S.A."" Y ""Colfondos""",30554.75
2016-03-01,"""Proteccion""",37999.9
2016-03-01,"""Porvenir""",34729.48
2016-03-01,Skandia Afp - Accai S.A.,27824.07
2016-03-01,"""Colfondos S.A."" Y ""Colfondos""",30697.4
2016-03-02,"""Proteccion""",38118.57
2016-03-02,"""Porvenir""",34824.8
2016-03-02,Skandia Afp - Accai S.A.,27908.83
2016-03-02,"""Colfondos S.A."" Y ""Colfondos""",30793.13
2016-03-03,"""Proteccion""",38321.04
2016-03-03,"""Porvenir""",35000.86
2016-03-03,Skandia Afp - Accai S.A.,28059.89
2016-03-03,"""Colfondos S.A."" Y ""Colfondos""",30954.04
2016-03-04,"""Proteccion""",38284.48
2016-03-04,"""Porvenir""",35004.62
2016-03-04,Skandia Afp - Accai S.A.,28083.08
2016-03-04,"""Colfondos S.A."" Y ""Colfondos""",30937.43
2016-03-05,"""Proteccion""",38291.53
2016-03-05,"""Porvenir""",35010.9
2016-03-05,Skandia Afp - Accai S.A.,28088.59
2016-03-05,"""Colfondos S.A."" Y ""Colfondos""",30943.03
2016-03-06,"""Proteccion""",38298.85
2016-03-06,"""Porvenir""",35017.21
2016-03-06,Skandia Afp - Accai S.A.,28093.51
2016-03-06,"""Colfondos S.A."" Y ""Colfondos""",30948.63
2016-03-07,"""Proteccion""",38338.53
2016-03-07,"""Porvenir""",35032.55
2016-03-07,Skandia Afp - Accai S.A.,28137.49
2016-03-07,"""Colfondos S.A."" Y ""Colfondos""",30963.57
2016-03-08,"""Proteccion""",38252.09
2016-03-08,"""Porvenir""",34936.4
2016-03-08,Skandia Afp - Accai S.A.,28038.93
2016-03-08,"""Colfondos S.A."" Y ""Colfondos""",30864.22
2016-03-09,"""Proteccion""",38371.63
2016-03-09,"""Porvenir""",35066.32
2016-03-09,Skandia Afp - Accai S.A.,28154.62
2016-03-09,"""Colfondos S.A."" Y ""Colfondos""",30978.26
2016-03-10,"""Proteccion""",38573.36
2016-03-10,"""Porvenir""",35187.93
2016-03-10,Skandia Afp - Accai S.A.,28239.86
2016-03-10,"""Colfondos S.A."" Y ""Colfondos""",31101.29
2016-03-11,"""Proteccion""",38665.2
2016-03-11,"""Porvenir""",35329.88
2016-03-11,Skandia Afp - Accai S.A.,28393.13
2016-03-11,"""Colfondos S.A."" Y ""Colfondos""",31241.69
2016-03-12,"""Proteccion""",38672.01
2016-03-12,"""Porvenir""",35336.24
2016-03-12,Skandia Afp - Accai S.A.,28398.15
2016-03-12,"""Colfondos S.A."" Y ""Colfondos""",31247.26
2016-03-13,"""Proteccion""",38679.3
2016-03-13,"""Porvenir""",35342.4
2016-03-13,Skandia Afp - Accai S.A.,28403.08
2016-03-13,"""Colfondos S.A."" Y ""Colfondos""",31252.77
2016-03-14,"""Proteccion""",38657.21
2016-03-14,"""Porvenir""",35346.76
2016-03-14,Skandia Afp - Accai S.A.,28376.63
2016-03-14,"""Colfondos S.A."" Y ""Colfondos""",31235.12
2016-03-15,"""Proteccion""",38490.92
2016-03-15,"""Porvenir""",35192.85
2016-03-15,Skandia Afp - Accai S.A.,28256.25
2016-03-15,"""Colfondos S.A."" Y ""Colfondos""",31103.42
2016-03-16,"""Proteccion""",38539.92
2016-03-16,"""Porvenir""",35229.96
2016-03-16,Skandia Afp - Accai S.A.,28316.5
2016-03-16,"""Colfondos S.A."" Y ""Colfondos""",31155.88
2016-03-17,"""Proteccion""",38534.03
2016-03-17,"""Porvenir""",35230.73
2016-03-17,Skandia Afp - Accai S.A.,28374.31
2016-03-17,"""Colfondos S.A."" Y ""Colfondos""",31161.87
2016-03-18,"""Proteccion""",38665.95
2016-03-18,"""Porvenir""",35347.84
2016-03-18,Skandia Afp - Accai S.A.,28470.78
2016-03-18,"""Colfondos S.A."" Y ""Colfondos""",31255.89
2016-03-19,"""Proteccion""",38672.33
2016-03-19,"""Porvenir""",35354.0
2016-03-19,Skandia Afp - Accai S.A.,28475.67
2016-03-19,"""Colfondos S.A."" Y ""Colfondos""",31261.43
2016-03-20,"""Proteccion""",38677.34
2016-03-20,"""Porvenir""",35360.33
2016-03-20,Skandia Afp - Accai S.A.,28480.53
2016-03-20,"""Colfondos S.A."" Y ""Colfondos""",31266.86
2016-03-21,"""Proteccion""",38685.9
2016-03-21,"""Porvenir""",35366.43
2016-03-21,Skandia Afp - Accai S.A.,28485.41
2016-03-21,"""Colfondos S.A."" Y ""Colfondos""",31272.26
2016-03-22,"""Proteccion""",38674.94
2016-03-22,"""Porvenir""",35342.7
2016-03-22,Skandia Afp - Accai S.A.,28455.18
2016-03-22,"""Colfondos S.A."" Y ""Colfondos""",31265.15
2016-03-23,"""Proteccion""",38712.01
2016-03-23,"""Porvenir""",35351.3
2016-03-23,Skandia Afp - Accai S.A.,28426.39
2016-03-23,"""Colfondos S.A."" Y ""Colfondos""",31298.3
2016-03-24,"""Proteccion""",38718.7
2016-03-24,"""Porvenir""",35357.56
2016-03-24,Skandia Afp - Accai S.A.,28431.14
2016-03-24,"""Colfondos S.A."" Y ""Colfondos""",31303.71
2016-03-25,"""Proteccion""",38726.02
2016-03-25,"""Porvenir""",35363.5
2016-03-25,Skandia Afp - Accai S.A.,28435.85
2016-03-25,"""Colfondos S.A."" Y ""Colfondos""",31309.18
2016-03-26,"""Proteccion""",38732.68
2016-03-26,"""Porvenir""",35369.93
2016-03-26,Skandia Afp - Accai S.A.,28440.85
2016-03-26,"""Colfondos S.A."" Y ""Colfondos""",31314.59
2016-03-27,"""Proteccion""",38739.35
2016-03-27,"""Porvenir""",35376.12
2016-03-27,Skandia Afp - Accai S.A.,28445.44
2016-03-27,"""Colfondos S.A."" Y ""Colfondos""",31320.07
2016-03-28,"""Proteccion""",38568.24
2016-03-28,"""Porvenir""",35220.48
2016-03-28,Skandia Afp - Accai S.A.,28351.81
2016-03-28,"""Colfondos S.A."" Y ""Colfondos""",31184.56
2016-03-29,"""Proteccion""",38601.22
2016-03-29,"""Porvenir""",35254.38
2016-03-29,Skandia Afp - Accai S.A.,28380.41
2016-03-29,"""Colfondos S.A."" Y ""Colfondos""",31220.87
2016-03-30,"""Proteccion""",38711.41
2016-03-30,"""Porvenir""",35393.84
2016-03-30,Skandia Afp - Accai S.A.,28484.76
2016-03-30,"""Colfondos S.A."" Y ""Colfondos""",31318.07
2016-03-31,"""Proteccion""",38751.64
2016-03-31,"""Porvenir""",35433.44
2016-03-31,Skandia Afp - Accai S.A.,28503.15
2016-03-31,"""Colfondos S.A."" Y ""Colfondos""",31336.39
2016-04-01,"""Proteccion""",38782.18
2016-04-01,"""Porvenir""",35436.38
2016-04-01,Skandia Afp - Accai S.A.,28540.91
2016-04-01,"""Colfondos S.A."" Y ""Colfondos""",31337.13
2016-04-02,"""Proteccion""",38789.84
2016-04-02,"""Porvenir""",35442.35
2016-04-02,Skandia Afp - Accai S.A.,28545.59
2016-04-02,"""Colfondos S.A."" Y ""Colfondos""",31342.38
2016-04-03,"""Proteccion""",38796.24
2016-04-03,"""Porvenir""",35448.55
2016-04-03,Skandia Afp - Accai S.A.,28550.08
2016-04-03,"""Colfondos S.A."" Y ""Colfondos""",31347.69
2016-04-04,"""Proteccion""",38947.03
2016-04-04,"""Porvenir""",35573.36
2016-04-04,Skandia Afp - Accai S.A.,28620.02
2016-04-04,"""Colfondos S.A."" Y ""Colfondos""",31443.64
2016-04-05,"""Proteccion""",38712.03
2016-04-05,"""Porvenir""",35379.17
2016-04-05,Skandia Afp - Accai S.A.,28480.05
2016-04-05,"""Colfondos S.A."" Y ""Colfondos""",31257.25
2016-04-06,"""Proteccion""",38831.48
2016-04-06,"""Porvenir""",35472.52
2016-04-06,Skandia Afp - Accai S.A.,28584.43
2016-04-06,"""Colfondos S.A."" Y ""Colfondos""",31356.77
2016-04-07,"""Proteccion""",38710.57
2016-04-07,"""Porvenir""",35379.28
2016-04-07,Skandia Afp - Accai S.A.,28486.51
2016-04-07,"""Colfondos S.A."" Y ""Colfondos""",31232.73
2016-04-08,"""Proteccion""",38809.61
2016-04-08,"""Porvenir""",35447.16
2016-04-08,Skandia Afp - Accai S.A.,28543.21
2016-04-08,"""Colfondos S.A."" Y ""Colfondos""",31331.13
2016-04-09,"""Proteccion""",38816.43
2016-04-09,"""Porvenir""",35449.52
2016-04-09,Skandia Afp - Accai S.A.,28548.02
2016-04-09,"""Colfondos S.A."" Y ""Colfondos""",31336.48
2016-04-10,"""Proteccion""",38822.88
2016-04-10,"""Porvenir""",35456.07
2016-04-10,Skandia Afp - Accai S.A.,28552.57
2016-04-10,"""Colfondos S.A."" Y ""Colfondos""",31341.83
2016-04-11,"""Proteccion""",38857.98
2016-04-11,"""Porvenir""",35511.01
2016-04-11,Skandia Afp - Accai S.A.,28582.64
2016-04-11,"""Colfondos S.A."" Y ""Colfondos""",31370.55
2016-04-12,"""Proteccion""",39082.72
2016-04-12,"""Porvenir""",35699.13
2016-04-12,Skandia Afp - Accai S.A.,28735.19
2016-04-12,"""Colfondos S.A."" Y ""Colfondos""",31540.6
2016-04-13,"""Proteccion""",39254.89
2016-04-13,"""Porvenir""",35851.01
2016-04-13,Skandia Afp - Accai S.A.,28802.29
2016-04-13,"""Colfondos S.A."" Y ""Colfondos""",31683.93
2016-04-14,"""Proteccion""",39271.31
2016-04-14,"""Porvenir""",35865.85
2016-04-14,Skandia Afp - Accai S.A.,28778.29
2016-04-14,"""Colfondos S.A."" Y ""Colfondos""",31692.94
2016-04-15,"""Proteccion""",39186.17
2016-04-15,"""Porvenir""",35787.71
2016-04-15,Skandia Afp - Accai S.A.,28724.93
2016-04-15,"""Colfondos S.A."" Y ""Colfondos""",31623.66
2016-04-16,"""Proteccion""",39192.43
2016-04-16,"""Porvenir""",35793.26
2016-04-16,Skandia Afp - Accai S.A.,28728.73
2016-04-16,"""Colfondos S.A."" Y ""Colfondos""",31628.53
2016-04-17,"""Proteccion""",39198.01
2016-04-17,"""Porvenir""",35799.16
2016-04-17,Skandia Afp - Accai S.A.,28732.63
2016-04-17,"""Colfondos S.A."" Y ""Colfondos""",31633.4
2016-04-18,"""Proteccion""",39229.7
2016-04-18,"""Porvenir""",35832.88
2016-04-18,Skandia Afp - Accai S.A.,28776.42
2016-04-18,"""Colfondos S.A."" Y ""Colfondos""",31661.83
2016-04-19,"""Proteccion""",39246.51
2016-04-19,"""Porvenir""",35819.79
2016-04-19,Skandia Afp - Accai S.A.,28740.71
2016-04-19,"""Colfondos S.A."" Y ""Colfondos""",31675.6
2016-04-20,"""Proteccion""",39237.93
2016-04-20,"""Porvenir""",35820.2
2016-04-20,Skandia Afp - Accai S.A.,28747.86
2016-04-20,"""Colfondos S.A."" Y ""Colfondos""",31668.4
2016-04-21,"""Proteccion""",39264.26
2016-04-21,"""Porvenir""",35866.62
2016-04-21,Skandia Afp - Accai S.A.,28757.53
2016-04-21,"""Colfondos S.A."" Y ""Colfondos""",31696.67
2016-04-22,"""Proteccion""",39302.34
2016-04-22,"""Porvenir""",35907.17
2016-04-22,Skandia Afp - Accai S.A.,28785.84
2016-04-22,"""Colfondos S.A."" Y ""Colfondos""",31739.85
2016-04-23,"""Proteccion""",39309.47
2016-04-23,"""Porvenir""",35912.53
2016-04-23,Skandia Afp - Accai S.A.,28789.54
2016-04-23,"""Colfondos S.A."" Y ""Colfondos""",31744.81
2016-04-24,"""Proteccion""",39315.34
2016-04-24,"""Porvenir""",35919.02
2016-04-24,Skandia Afp - Accai S.A.,28794.03
2016-04-24,"""Colfondos S.A."" Y ""Colfondos""",31749.82
2016-04-25,"""Proteccion""",39239.73
2016-04-25,"""Porvenir""",35880.17
2016-04-25,Skandia Afp - Accai S.A.,28746.62
2016-04-25,"""Colfondos S.A."" Y ""Colfondos""",31681.78
2016-04-26,"""Proteccion""",39242.86
2016-04-26,"""Porvenir""",35884.91
2016-04-26,Skandia Afp - Accai S.A.,28764.99
2016-04-26,"""Colfondos S.A."" Y ""Colfondos""",31693.28
2016-04-27,"""Proteccion""",39272.96
2016-04-27,"""Porvenir""",35905.23
2016-04-27,Skandia Afp - Accai S.A.,28782.34
2016-04-27,"""Colfondos S.A."" Y ""Colfondos""",31714.0
2016-04-28,"""Proteccion""",39024.67
2016-04-28,"""Porvenir""",35670.63
2016-04-28,Skandia Afp - Accai S.A.,28617.67
2016-04-28,"""Colfondos S.A."" Y ""Colfondos""",31492.1
2016-04-29,"""Proteccion""",38757.0
2016-04-29,"""Porvenir""",35413.06
2016-04-29,Skandia Afp - Accai S.A.,28451.55
2016-04-29,"""Colfondos S.A."" Y ""Colfondos""",31257.2
2016-04-30,"""Proteccion""",38761.59
2016-04-30,"""Porvenir""",35418.75
2016-04-30,Skandia Afp - Accai S.A.,28455.78
2016-04-30,"""Colfondos S.A."" Y ""Colfondos""",31262.09
2016-05-01,"""Proteccion""",38769.87
2016-05-01,"""Porvenir""",35424.55
2016-05-01,Skandia Afp - Accai S.A.,28459.79
2016-05-01,"""Colfondos S.A."" Y ""Colfondos""",31267.01
2016-05-02,"""Proteccion""",38705.18
2016-05-02,"""Porvenir""",35392.39
2016-05-02,Skandia Afp - Accai S.A.,28430.85
2016-05-02,"""Colfondos S.A."" Y ""Colfondos""",31234.59
2016-05-03,"""Proteccion""",38584.5
2016-05-03,"""Porvenir""",35263.38
2016-05-03,Skandia Afp - Accai S.A.,28358.52
2016-05-03,"""Colfondos S.A."" Y ""Colfondos""",31116.66
2016-05-04,"""Proteccion""",38592.72
2016-05-04,"""Porvenir""",35281.45
2016-05-04,Skandia Afp - Accai S.A.,28380.22
2016-05-04,"""Colfondos S.A."" Y ""Colfondos""",31138.91
2016-05-05,"""Proteccion""",38482.75
2016-05-05,"""Porvenir""",35183.36
2016-05-05,Skandia Afp - Accai S.A.,28290.48
2016-05-05,"""Colfondos S.A."" Y ""Colfondos""",31047.26
2016-05-06,"""Proteccion""",38554.75
2016-05-06,"""Porvenir""",35259.74
2016-05-06,Skandia Afp - Accai S.A.,28366.77
2016-05-06,"""Colfondos S.A."" Y ""Colfondos""",31128.33
2016-05-07,"""Proteccion""",38560.87
2016-05-07,"""Porvenir""",35266.11
2016-05-07,Skandia Afp - Accai S.A.,28371.26
2016-05-07,"""Colfondos S.A."" Y ""Colfondos""",31133.51
2016-05-08,"""Proteccion""",38566.6
2016-05-08,"""Porvenir""",35271.98
2016-05-08,Skandia Afp - Accai S.A.,28375.81
2016-05-08,"""Colfondos S.A."" Y ""Colfondos""",31138.53
2016-05-09,"""Proteccion""",38572.77
2016-05-09,"""Porvenir""",35277.7
2016-05-09,Skandia Afp - Accai S.A.,28380.13
2016-05-09,"""Colfondos S.A."" Y ""Colfondos""",31143.52
2016-05-10,"""Proteccion""",39015.53
2016-05-10,"""Porvenir""",35659.72
2016-05-10,Skandia Afp - Accai S.A.,28619.73
2016-05-10,"""Colfondos S.A."" Y ""Colfondos""",31481.04
2016-05-11,"""Proteccion""",39023.14
2016-05-11,"""Porvenir""",35645.61
2016-05-11,Skandia Afp - Accai S.A.,28614.62
2016-05-11,"""Colfondos S.A."" Y ""Colfondos""",31474.39
2016-05-12,"""Proteccion""",39041.15
2016-05-12,"""Porvenir""",35660.44
2016-05-12,Skandia Afp - Accai S.A.,28652.99
