fecha,nombre_entidad,valor_unidad
2016-01-25,"""Proteccion""",22946.28
2016-01-25,"""Porvenir""",26878.63
2016-01-25,Skandia Afp - Accai S.A.,28330.0
2016-01-25,"""Colfondos S.A."" Y ""Colfondos""",23276.08
2016-01-26,"""Proteccion""",23027.36
2016-01-26,"""Porvenir""",26994.52
2016-01-26,Skandia Afp - Accai S.A.,28429.04
2016-01-26,"""Colfondos S.A."" Y ""Colfondos""",23350.68
2016-01-27,"""Proteccion""",23031.75
2016-01-27,"""Porvenir""",27006.17
2016-01-27,Skandia Afp - Accai S.A.,28437.88
2016-01-27,"""Colfondos S.A."" Y ""Colfondos""",23369.67
2016-01-28,"""Proteccion""",23058.95
2016-01-28,"""Porvenir""",27015.66
2016-01-28,Skandia Afp - Accai S.A.,28461.28
2016-01-28,"""Colfondos S.A."" Y ""Colfondos""",23384.57
2016-01-29,"""Proteccion""",23170.43
2016-01-29,"""Porvenir""",27177.85
2016-01-29,Skandia Afp - Accai S.A.,28598.78
2016-01-29,"""Colfondos S.A."" Y ""Colfondos""",23494.22
2016-01-30,"""Proteccion""",23172.28
2016-01-30,"""Porvenir""",27180.3
2016-01-30,Skandia Afp - Accai S.A.,28601.66
2016-01-30,"""Colfondos S.A."" Y ""Colfondos""",23496.1
2016-01-31,"""Proteccion""",23174.31
2016-01-31,"""Porvenir""",27182.67
2016-01-31,Skandia Afp - Accai S.A.,28604.1
2016-01-31,"""Colfondos S.A."" Y ""Colfondos""",23497.91
2016-02-01,"""Proteccion""",23212.67
2016-02-01,"""Porvenir""",27224.36
2016-02-01,Skandia Afp - Accai S.A.,28609.43
2016-02-01,"""Colfondos S.A."" Y ""Colfondos""",23539.69
2016-02-02,"""Proteccion""",23105.82
2016-02-02,"""Porvenir""",27084.98
2016-02-02,Skandia Afp - Accai S.A.,28477.56
2016-02-02,"""Colfondos S.A."" Y ""Colfondos""",23430.41
2016-02-03,"""Proteccion""",23128.97
2016-02-03,"""Porvenir""",27096.97
2016-02-03,Skandia Afp - Accai S.A.,28457.4
2016-02-03,"""Colfondos S.A."" Y ""Colfondos""",23436.88
2016-02-04,"""Proteccion""",23049.05
2016-02-04,"""Porvenir""",27012.52
2016-02-04,Skandia Afp - Accai S.A.,28441.1
2016-02-04,"""Colfondos S.A."" Y ""Colfondos""",23374.55
2016-02-05,"""Proteccion""",23007.66
2016-02-05,"""Porvenir""",26954.62
2016-02-05,Skandia Afp - Accai S.A.,28414.36
2016-02-05,"""Colfondos S.A."" Y ""Colfondos""",23332.46
2016-02-06,"""Proteccion""",23007.88
2016-02-06,"""Porvenir""",26957.33
2016-02-06,Skandia Afp - Accai S.A.,28417.26
2016-02-06,"""Colfondos S.A."" Y ""Colfondos""",23334.37
2016-02-07,"""Proteccion""",23009.56
2016-02-07,"""Porvenir""",26959.98
2016-02-07,Skandia Afp - Accai S.A.,28420.09
2016-02-07,"""Colfondos S.A."" Y ""Colfondos""",23336.28
2016-02-08,"""Proteccion""",22951.0
2016-02-08,"""Porvenir""",26871.64
2016-02-08,Skandia Afp - Accai S.A.,28285.42
2016-02-08,"""Colfondos S.A."" Y ""Colfondos""",23276.85
2016-02-09,"""Proteccion""",22864.79
2016-02-09,"""Porvenir""",26767.09
2016-02-09,Skandia Afp - Accai S.A.,28209.62
2016-02-09,"""Colfondos S.A."" Y ""Colfondos""",23185.45
2016-02-10,"""Proteccion""",22850.23
2016-02-10,"""Porvenir""",26767.98
2016-02-10,Skandia Afp - Accai S.A.,28197.48
2016-02-10,"""Colfondos S.A."" Y ""Colfondos""",23150.06
2016-02-11,"""Proteccion""",22724.12
2016-02-11,"""Porvenir""",26598.13
2016-02-11,Skandia Afp - Accai S.A.,28042.61
2016-02-11,"""Colfondos S.A."" Y ""Colfondos""",23020.26
2016-02-12,"""Proteccion""",22816.44
2016-02-12,"""Porvenir""",26718.29
2016-02-12,Skandia Afp - Accai S.A.,28175.69
2016-02-12,"""Colfondos S.A."" Y ""Colfondos""",23095.58
2016-02-13,"""Proteccion""",22819.28
2016-02-13,"""Porvenir""",26720.82
2016-02-13,Skandia Afp - Accai S.A.,28178.74
2016-02-13,"""Colfondos S.A."" Y ""Colfondos""",23097.78
2016-02-14,"""Proteccion""",22819.88
2016-02-14,"""Porvenir""",26723.64
2016-02-14,Skandia Afp - Accai S.A.,28181.78
2016-02-14,"""Colfondos S.A."" Y ""Colfondos""",23099.94
2016-02-15,"""Proteccion""",22880.96
2016-02-15,"""Porvenir""",26806.04
2016-02-15,Skandia Afp - Accai S.A.,28196.23
2016-02-15,"""Colfondos S.A."" Y ""Colfondos""",23154.44
2016-02-16,"""Proteccion""",22940.0
2016-02-16,"""Porvenir""",26871.54
2016-02-16,Skandia Afp - Accai S.A.,28293.83
2016-02-16,"""Colfondos S.A."" Y ""Colfondos""",23226.35
2016-02-17,"""Proteccion""",23101.25
2016-02-17,"""Porvenir""",27079.93
2016-02-17,Skandia Afp - Accai S.A.,28497.42
2016-02-17,"""Colfondos S.A."" Y ""Colfondos""",23393.84
2016-02-18,"""Proteccion""",23092.82
2016-02-18,"""Porvenir""",27073.37
2016-02-18,Skandia Afp - Accai S.A.,28483.36
2016-02-18,"""Colfondos S.A."" Y ""Colfondos""",23379.99
2016-02-19,"""Proteccion""",23100.66
2016-02-19,"""Porvenir""",27087.45
2016-02-19,Skandia Afp - Accai S.A.,28491.47
2016-02-19,"""Colfondos S.A."" Y ""Colfondos""",23399.48
2016-02-20,"""Proteccion""",23102.87
2016-02-20,"""Porvenir""",27091.41
2016-02-20,Skandia Afp - Accai S.A.,28495.31
2016-02-20,"""Colfondos S.A."" Y ""Colfondos""",23402.46
2016-02-21,"""Proteccion""",23106.51
2016-02-21,"""Porvenir""",27095.35
2016-02-21,Skandia Afp - Accai S.A.,28499.21
2016-02-21,"""Colfondos S.A."" Y ""Colfondos""",23405.46
2016-02-22,"""Proteccion""",23166.24
2016-02-22,"""Porvenir""",27179.25
2016-02-22,Skandia Afp - Accai S.A.,28582.69
2016-02-22,"""Colfondos S.A."" Y ""Colfondos""",23465.45
2016-02-23,"""Proteccion""",23084.15
2016-02-23,"""Porvenir""",27081.75
2016-02-23,Skandia Afp - Accai S.A.,28479.17
2016-02-23,"""Colfondos S.A."" Y ""Colfondos""",23392.12
2016-02-24,"""Proteccion""",23074.32
2016-02-24,"""Porvenir""",27057.44
2016-02-24,Skandia Afp - Accai S.A.,28465.95
2016-02-24,"""Colfondos S.A."" Y ""Colfondos""",23377.43
2016-02-25,"""Proteccion""",23161.32
2016-02-25,"""Porvenir""",27173.1
2016-02-25,Skandia Afp - Accai S.A.,28603.31
2016-02-25,"""Colfondos S.A."" Y ""Colfondos""",23463.74
2016-02-26,"""Proteccion""",23182.98
2016-02-26,"""Porvenir""",27209.3
2016-02-26,Skandia Afp - Accai S.A.,28642.32
2016-02-26,"""Colfondos S.A."" Y ""Colfondos""",23487.05
2016-02-27,"""Proteccion""",23186.28
2016-02-27,"""Porvenir""",27213.01
2016-02-27,Skandia Afp - Accai S.A.,28646.15
2016-02-27,"""Colfondos S.A."" Y ""Colfondos""",23490.26
2016-02-28,"""Proteccion""",23188.42
2016-02-28,"""Porvenir""",27216.78
2016-02-28,Skandia Afp - Accai S.A.,28650.89
2016-02-28,"""Colfondos S.A."" Y ""Colfondos""",23493.01
2016-02-29,"""Proteccion""",23175.85
2016-02-29,"""Porvenir""",27206.36
2016-02-29,Skandia Afp - Accai S.A.,28604.25
2016-02-29,"""Colfondos S.A."" Y ""Colfondos""",23487.63
2016-03-01,"""Proteccion""",23293.17
2016-03-01,"""Porvenir""",27352.62
2016-03-01,Skandia Afp - Accai S.A.,28788.45
2016-03-01,"""Colfondos S.A."" Y ""Colfondos""",23595.12
2016-03-02,"""Proteccion""",23384.41
2016-03-02,"""Porvenir""",27453.57
2016-03-02,Skandia Afp - Accai S.A.,28886.52
2016-03-02,"""Colfondos S.A."" Y ""Colfondos""",23675.9
2016-03-03,"""Proteccion""",23481.78
2016-03-03,"""Porvenir""",27563.46
2016-03-03,Skandia Afp - Accai S.A.,29033.84
2016-03-03,"""Colfondos S.A."" Y ""Colfondos""",23793.55
2016-03-04,"""Proteccion""",23474.99
2016-03-04,"""Porvenir""",27564.34
2016-03-04,Skandia Afp - Accai S.A.,29066.87
2016-03-04,"""Colfondos S.A."" Y ""Colfondos""",23799.32
2016-03-05,"""Proteccion""",23477.74
2016-03-05,"""Porvenir""",27568.12
2016-03-05,Skandia Afp - Accai S.A.,29070.98
2016-03-05,"""Colfondos S.A."" Y ""Colfondos""",23802.31
2016-03-06,"""Proteccion""",23480.95
2016-03-06,"""Porvenir""",27571.92
2016-03-06,Skandia Afp - Accai S.A.,29074.81
2016-03-06,"""Colfondos S.A."" Y ""Colfondos""",23805.12
2016-03-07,"""Proteccion""",23507.35
2016-03-07,"""Porvenir""",27592.62
2016-03-07,Skandia Afp - Accai S.A.,29122.11
2016-03-07,"""Colfondos S.A."" Y ""Colfondos""",23829.54
2016-03-08,"""Proteccion""",23432.81
2016-03-08,"""Porvenir""",27496.14
2016-03-08,Skandia Afp - Accai S.A.,29032.48
2016-03-08,"""Colfondos S.A."" Y ""Colfondos""",23760.73
2016-03-09,"""Proteccion""",23482.63
2016-03-09,"""Porvenir""",27559.77
2016-03-09,Skandia Afp - Accai S.A.,29110.1
2016-03-09,"""Colfondos S.A."" Y ""Colfondos""",23830.15
2016-03-10,"""Proteccion""",23572.75
2016-03-10,"""Porvenir""",27644.75
2016-03-10,Skandia Afp - Accai S.A.,29182.22
2016-03-10,"""Colfondos S.A."" Y ""Colfondos""",23923.71
2016-03-11,"""Proteccion""",23649.64
2016-03-11,"""Porvenir""",27757.19
2016-03-11,Skandia Afp - Accai S.A.,29356.59
2016-03-11,"""Colfondos S.A."" Y ""Colfondos""",24029.91
2016-03-12,"""Proteccion""",23652.26
2016-03-12,"""Porvenir""",27760.81
2016-03-12,Skandia Afp - Accai S.A.,29360.18
2016-03-12,"""Colfondos S.A."" Y ""Colfondos""",24032.63
2016-03-13,"""Proteccion""",23655.13
2016-03-13,"""Porvenir""",27764.42
2016-03-13,Skandia Afp - Accai S.A.,29363.79
2016-03-13,"""Colfondos S.A."" Y ""Colfondos""",24034.8
2016-03-14,"""Proteccion""",23634.22
2016-03-14,"""Porvenir""",27746.45
2016-03-14,Skandia Afp - Accai S.A.,29333.51
2016-03-14,"""Colfondos S.A."" Y ""Colfondos""",24029.41
2016-03-15,"""Proteccion""",23541.43
2016-03-15,"""Porvenir""",27640.0
2016-03-15,Skandia Afp - Accai S.A.,29217.33
2016-03-15,"""Colfondos S.A."" Y ""Colfondos""",23947.4
2016-03-16,"""Proteccion""",23596.18
2016-03-16,"""Porvenir""",27695.32
2016-03-16,Skandia Afp - Accai S.A.,29287.56
2016-03-16,"""Colfondos S.A."" Y ""Colfondos""",23996.44
2016-03-17,"""Proteccion""",23589.99
2016-03-17,"""Porvenir""",27696.94
2016-03-17,Skandia Afp - Accai S.A.,29355.44
2016-03-17,"""Colfondos S.A."" Y ""Colfondos""",24006.95
2016-03-18,"""Proteccion""",23667.34
2016-03-18,"""Porvenir""",27792.15
2016-03-18,Skandia Afp - Accai S.A.,29481.62
2016-03-18,"""Colfondos S.A."" Y ""Colfondos""",24077.84
2016-03-19,"""Proteccion""",23669.78
2016-03-19,"""Porvenir""",27795.82
2016-03-19,Skandia Afp - Accai S.A.,29485.48
2016-03-19,"""Colfondos S.A."" Y ""Colfondos""",24081.71
2016-03-20,"""Proteccion""",23671.23
2016-03-20,"""Porvenir""",27799.27
2016-03-20,Skandia Afp - Accai S.A.,29489.35
2016-03-20,"""Colfondos S.A."" Y ""Colfondos""",24084.4
2016-03-21,"""Proteccion""",23675.37
2016-03-21,"""Porvenir""",27802.76
2016-03-21,Skandia Afp - Accai S.A.,29493.21
2016-03-21,"""Colfondos S.A."" Y ""Colfondos""",24086.93
2016-03-22,"""Proteccion""",23695.56
2016-03-22,"""Porvenir""",27848.67
2016-03-22,Skandia Afp - Accai S.A.,29498.15
2016-03-22,"""Colfondos S.A."" Y ""Colfondos""",24120.7
2016-03-23,"""Proteccion""",23730.77
2016-03-23,"""Porvenir""",27884.05
2016-03-23,Skandia Afp - Accai S.A.,29483.33
2016-03-23,"""Colfondos S.A."" Y ""Colfondos""",24140.51
2016-03-24,"""Proteccion""",23733.38
2016-03-24,"""Porvenir""",27887.56
2016-03-24,Skandia Afp - Accai S.A.,29487.26
2016-03-24,"""Colfondos S.A."" Y ""Colfondos""",24143.18
2016-03-25,"""Proteccion""",23736.4
2016-03-25,"""Porvenir""",27891.09
2016-03-25,Skandia Afp - Accai S.A.,29491.28
2016-03-25,"""Colfondos S.A."" Y ""Colfondos""",24145.49
2016-03-26,"""Proteccion""",23739.03
2016-03-26,"""Porvenir""",27894.66
2016-03-26,Skandia Afp - Accai S.A.,29495.27
2016-03-26,"""Colfondos S.A."" Y ""Colfondos""",24147.88
2016-03-27,"""Proteccion""",23741.75
2016-03-27,"""Porvenir""",27898.19
2016-03-27,Skandia Afp - Accai S.A.,29499.27
2016-03-27,"""Colfondos S.A."" Y ""Colfondos""",24150.52
2016-03-28,"""Proteccion""",23662.99
2016-03-28,"""Porvenir""",27796.01
2016-03-28,Skandia Afp - Accai S.A.,29405.47
2016-03-28,"""Colfondos S.A."" Y ""Colfondos""",24053.9
2016-03-29,"""Proteccion""",23677.82
2016-03-29,"""Porvenir""",27829.45
2016-03-29,Skandia Afp - Accai S.A.,29410.22
2016-03-29,"""Colfondos S.A."" Y ""Colfondos""",24081.68
2016-03-30,"""Proteccion""",23733.21
2016-03-30,"""Porvenir""",27913.53
2016-03-30,Skandia Afp - Accai S.A.,29540.68
2016-03-30,"""Colfondos S.A."" Y ""Colfondos""",24146.57
2016-03-31,"""Proteccion""",23754.36
2016-03-31,"""Porvenir""",27945.8
2016-03-31,Skandia Afp - Accai S.A.,29564.45
2016-03-31,"""Colfondos S.A."" Y ""Colfondos""",24163.21
2016-04-01,"""Proteccion""",23717.89
2016-04-01,"""Porvenir""",27909.4
2016-04-01,Skandia Afp - Accai S.A.,29541.13
2016-04-01,"""Colfondos S.A."" Y ""Colfondos""",24139.08
2016-04-02,"""Proteccion""",23721.34
2016-04-02,"""Porvenir""",27912.78
2016-04-02,Skandia Afp - Accai S.A.,29544.69
2016-04-02,"""Colfondos S.A."" Y ""Colfondos""",24141.17
2016-04-03,"""Proteccion""",23723.84
2016-04-03,"""Porvenir""",27916.19
2016-04-03,Skandia Afp - Accai S.A.,29548.27
2016-04-03,"""Colfondos S.A."" Y ""Colfondos""",24143.44
2016-04-04,"""Proteccion""",23791.63
2016-04-04,"""Porvenir""",27961.08
2016-04-04,Skandia Afp - Accai S.A.,29582.82
2016-04-04,"""Colfondos S.A."" Y ""Colfondos""",24185.25
2016-04-05,"""Proteccion""",23646.1
2016-04-05,"""Porvenir""",27776.21
2016-04-05,Skandia Afp - Accai S.A.,29404.07
2016-04-05,"""Colfondos S.A."" Y ""Colfondos""",24040.03
2016-04-06,"""Proteccion""",23727.15
2016-04-06,"""Porvenir""",27871.85
2016-04-06,Skandia Afp - Accai S.A.,29519.02
2016-04-06,"""Colfondos S.A."" Y ""Colfondos""",24116.31
2016-04-07,"""Proteccion""",23649.07
2016-04-07,"""Porvenir""",27769.8
2016-04-07,Skandia Afp - Accai S.A.,29416.22
2016-04-07,"""Colfondos S.A."" Y ""Colfondos""",24027.6
2016-04-08,"""Proteccion""",23745.8
2016-04-08,"""Porvenir""",27878.28
2016-04-08,Skandia Afp - Accai S.A.,29523.9
2016-04-08,"""Colfondos S.A."" Y ""Colfondos""",24144.84
2016-04-09,"""Proteccion""",23748.58
2016-04-09,"""Porvenir""",27876.65
2016-04-09,Skandia Afp - Accai S.A.,29527.71
2016-04-09,"""Colfondos S.A."" Y ""Colfondos""",24147.42
2016-04-10,"""Proteccion""",23751.46
2016-04-10,"""Porvenir""",27880.14
2016-04-10,Skandia Afp - Accai S.A.,29531.36
2016-04-10,"""Colfondos S.A."" Y ""Colfondos""",24149.77
2016-04-11,"""Proteccion""",23773.77
2016-04-11,"""Porvenir""",27926.5
2016-04-11,Skandia Afp - Accai S.A.,29590.82
2016-04-11,"""Colfondos S.A."" Y ""Colfondos""",24173.06
2016-04-12,"""Proteccion""",23903.1
2016-04-12,"""Porvenir""",28076.94
2016-04-12,Skandia Afp - Accai S.A.,29736.12
2016-04-12,"""Colfondos S.A."" Y ""Colfondos""",24304.69
2016-04-13,"""Proteccion""",24013.78
2016-04-13,"""Porvenir""",28202.88
2016-04-13,Skandia Afp - Accai S.A.,29841.43
2016-04-13,"""Colfondos S.A."" Y ""Colfondos""",24428.45
2016-04-14,"""Proteccion""",24014.84
2016-04-14,"""Porvenir""",28199.95
2016-04-14,Skandia Afp - Accai S.A.,29821.23
2016-04-14,"""Colfondos S.A."" Y ""Colfondos""",24446.93
2016-04-15,"""Proteccion""",23963.9
2016-04-15,"""Porvenir""",28143.7
2016-04-15,Skandia Afp - Accai S.A.,29757.85
2016-04-15,"""Colfondos S.A."" Y ""Colfondos""",24401.88
2016-04-16,"""Proteccion""",23967.25
2016-04-16,"""Porvenir""",28146.58
2016-04-16,Skandia Afp - Accai S.A.,29761.09
2016-04-16,"""Colfondos S.A."" Y ""Colfondos""",24403.88
2016-04-17,"""Proteccion""",23969.65
2016-04-17,"""Porvenir""",28149.55
2016-04-17,Skandia Afp - Accai S.A.,29764.36
2016-04-17,"""Colfondos S.A."" Y ""Colfondos""",24406.06
2016-04-18,"""Proteccion""",24006.75
2016-04-18,"""Porvenir""",28181.16
2016-04-18,Skandia Afp - Accai S.A.,29807.77
2016-04-18,"""Colfondos S.A."" Y ""Colfondos""",24443.15
2016-04-19,"""Proteccion""",24077.12
2016-04-19,"""Porvenir""",28263.02
2016-04-19,Skandia Afp - Accai S.A.,29866.39
2016-04-19,"""Colfondos S.A."" Y ""Colfondos""",24532.41
2016-04-20,"""Proteccion""",24076.07
2016-04-20,"""Porvenir""",28269.77
2016-04-20,Skandia Afp - Accai S.A.,29893.61
2016-04-20,"""Colfondos S.A."" Y ""Colfondos""",24553.38
2016-04-21,"""Proteccion""",24073.04
2016-04-21,"""Porvenir""",28268.7
2016-04-21,Skandia Afp - Accai S.A.,29876.31
2016-04-21,"""Colfondos S.A."" Y ""Colfondos""",24564.01
2016-04-22,"""Proteccion""",24098.48
2016-04-22,"""Porvenir""",28300.73
2016-04-22,Skandia Afp - Accai S.A.,29888.02
2016-04-22,"""Colfondos S.A."" Y ""Colfondos""",24594.13
2016-04-23,"""Proteccion""",24101.88
2016-04-23,"""Porvenir""",28303.8
2016-04-23,Skandia Afp - Accai S.A.,29891.2
2016-04-23,"""Colfondos S.A."" Y ""Colfondos""",24596.43
2016-04-24,"""Proteccion""",24103.88
2016-04-24,"""Porvenir""",28307.8
2016-04-24,Skandia Afp - Accai S.A.,29894.48
2016-04-24,"""Colfondos S.A."" Y ""Colfondos""",24598.78
2016-04-25,"""Proteccion""",24045.49
2016-04-25,"""Porvenir""",28248.45
2016-04-25,Skandia Afp - Accai S.A.,29817.56
2016-04-25,"""Colfondos S.A."" Y ""Colfondos""",24525.24
2016-04-26,"""Proteccion""",24042.05
2016-04-26,"""Porvenir""",28258.33
2016-04-26,Skandia Afp - Accai S.A.,29849.94
2016-04-26,"""Colfondos S.A."" Y ""Colfondos""",24541.89
2016-04-27,"""Proteccion""",24050.58
2016-04-27,"""Porvenir""",28258.81
2016-04-27,Skandia Afp - Accai S.A.,29854.15
2016-04-27,"""Colfondos S.A."" Y ""Colfondos""",24538.68
2016-04-28,"""Proteccion""",23921.77
2016-04-28,"""Porvenir""",28124.96
2016-04-28,Skandia Afp - Accai S.A.,29727.9
2016-04-28,"""Colfondos S.A."" Y ""Colfondos""",24438.79
2016-04-29,"""Proteccion""",23808.5
2016-04-29,"""Porvenir""",27966.11
2016-04-29,Skandia Afp - Accai S.A.,29600.71
2016-04-29,"""Colfondos S.A."" Y ""Colfondos""",24318.89
2016-04-30,"""Proteccion""",23809.74
2016-04-30,"""Porvenir""",27969.2
2016-04-30,Skandia Afp - Accai S.A.,29604.09
2016-04-30,"""Colfondos S.A."" Y ""Colfondos""",24321.07
2016-05-01,"""Proteccion""",23814.15
2016-05-01,"""Porvenir""",27972.26
2016-05-01,Skandia Afp - Accai S.A.,29607.48
2016-05-01,"""Colfondos S.A."" Y ""Colfondos""",24323.35
2016-05-02,"""Proteccion""",23802.79
2016-05-02,"""Porvenir""",27963.38
2016-05-02,Skandia Afp - Accai S.A.,29612.22
2016-05-02,"""Colfondos S.A."" Y ""Colfondos""",24314.35
2016-05-03,"""Proteccion""",23671.59
2016-05-03,"""Porvenir""",27801.66
2016-05-03,Skandia Afp - Accai S.A.,29454.21
2016-05-03,"""Colfondos S.A."" Y ""Colfondos""",24176.34
2016-05-04,"""Proteccion""",23655.8
2016-05-04,"""Porvenir""",27778.07
2016-05-04,Skandia Afp - Accai S.A.,29413.94
2016-05-04,"""Colfondos S.A."" Y ""Colfondos""",24140.45
2016-05-05,"""Proteccion""",23596.67
2016-05-05,"""Porvenir""",27713.54
2016-05-05,Skandia Afp - Accai S.A.,29318.91
2016-05-05,"""Colfondos S.A."" Y ""Colfondos""",24081.53
2016-05-06,"""Proteccion""",23625.72
2016-05-06,"""Porvenir""",27749.31
2016-05-06,Skandia Afp - Accai S.A.,29366.38
2016-05-06,"""Colfondos S.A."" Y ""Colfondos""",24119.45
2016-05-07,"""Proteccion""",23628.32
2016-05-07,"""Porvenir""",27752.44
2016-05-07,Skandia Afp - Accai S.A.,29369.92
2016-05-07,"""Colfondos S.A."" Y ""Colfondos""",24121.79
2016-05-08,"""Proteccion""",23630.36
2016-05-08,"""Porvenir""",27755.55
2016-05-08,Skandia Afp - Accai S.A.,29373.42
2016-05-08,"""Colfondos S.A."" Y ""Colfondos""",24124.1
2016-05-09,"""Proteccion""",23632.87
2016-05-09,"""Porvenir""",27759.12
2016-05-09,Skandia Afp - Accai S.A.,29376.97
2016-05-09,"""Colfondos S.A."" Y ""Colfondos""",24126.52
2016-05-10,"""Proteccion""",23877.88
2016-05-10,"""Porvenir""",28049.01
2016-05-10,Skandia Afp - Accai S.A.,29590.08
2016-05-10,"""Colfondos S.A."" Y ""Colfondos""",24355.55
2016-05-11,"""Proteccion""",23886.83
2016-05-11,"""Porvenir""",28057.69
2016-05-11,Skandia Afp - Accai S.A.,29613.28
2016-05-11,"""Colfondos S.A."" Y ""Colfondos""",24374.28
2016-05-12,"""Proteccion""",23927.16
2016-05-12,"""Porvenir""",28100.27
2016-05-12,Skandia Afp - Accai S.A.,29696.42
